"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country"
"j","1_j",1,-0.898212569979027,-0.770964207622095,0.00662596934377945,0.892205807504804,0.0283558918336827,-0.125910215300519
"j","1_j",2,-0.898212569979027,-0.62544277767629,0.00662596934377945,0.892205807504804,0.0283558918336827,-0.125910215300519
"j","1_j",3,-0.898212569979027,-0.4272299148145,0.00662596934377945,0.892205807504804,0.0283558918336827,-0.125910215300519
"j","1_j",4,0.898212569979027,-0.104412620390017,0.00662596934377945,0.892205807504804,0.0283558918336827,-0.125910215300519
"j","1_j",5,0.898212569979027,0.613359339238939,0.00662596934377945,0.892205807504804,0.0283558918336827,-0.125910215300519
"j","1_j",6,1.79642513995805,1.11955582279995,0.00662596934377945,0.892205807504804,0.0283558918336827,-0.125910215300519
"j","1_j",7,0.898212569979027,1.26607215352634,0.00662596934377945,0.892205807504804,0.0283558918336827,-0.125910215300519
"j","2_j",1,0,-0.770964207622095,0.0627150408448826,0.926667516830218,0.0283558918336827,-0.125910215300519
"j","2_j",2,0.898212569979027,-0.62544277767629,0.0627150408448826,0.926667516830218,0.0283558918336827,-0.125910215300519
"j","2_j",3,0,-0.4272299148145,0.0627150408448826,0.926667516830218,0.0283558918336827,-0.125910215300519
"j","2_j",4,0.898212569979027,-0.104412620390017,0.0627150408448826,0.926667516830218,0.0283558918336827,-0.125910215300519
"j","2_j",5,1.79642513995805,0.613359339238939,0.0627150408448826,0.926667516830218,0.0283558918336827,-0.125910215300519
"j","2_j",6,0,1.11955582279995,0.0627150408448826,0.926667516830218,0.0283558918336827,-0.125910215300519
"j","2_j",7,0.898212569979027,1.26607215352634,0.0627150408448826,0.926667516830218,0.0283558918336827,-0.125910215300519
"j","3_j",1,-0.898212569979027,-0.770964207622095,0.03082143539863,1.0695136595614,0.0283558918336827,-0.125910215300519
"j","3_j",2,-0.898212569979027,-0.62544277767629,0.03082143539863,1.0695136595614,0.0283558918336827,-0.125910215300519
