"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country"
"d","1_d",1,-0.147416946906057,-0.421990474756327,-0.0750132260734686,0.96341771909239,-0.0449303578479257,0.0731013314310731
"d","1_d",2,-1.06869813453031,-0.270589107706974,-0.0750132260734686,0.96341771909239,-0.0449303578479257,0.0731013314310731
"d","1_d",3,0.614164643390177,0.263697461158647,-0.0750132260734686,0.96341771909239,-0.0449303578479257,0.0731013314310731
"d","1_d",4,0.725834376653077,0.937534185434726,-0.0750132260734686,0.96341771909239,-0.0449303578479257,0.0731013314310731
"d","2_d",1,-0.975435816027832,-0.421990474756327,-0.0314949504224311,1.50481451944097,-0.0449303578479257,0.0731013314310731
"d","2_d",2,-0.57129446925338,-0.270589107706974,-0.0314949504224311,1.50481451944097,-0.0449303578479257,0.0731013314310731
"d","2_d",3,-0.287698999684793,0.263697461158647,-0.0314949504224311,1.50481451944097,-0.0449303578479257,0.0731013314310731
"d","2_d",4,0.902978339078907,0.937534185434726,-0.0314949504224311,1.50481451944097,-0.0449303578479257,0.0731013314310731
"d","3_d",1,-0.596655115273345,-0.421990474756327,-0.0188312110206453,1.33491492057952,-0.0449303578479257,0.0731013314310731
"d","3_d",2,-0.920378801291637,-0.270589107706974,-0.0188312110206453,1.33491492057952,-0.0449303578479257,0.0731013314310731
"d","3_d",3,-0.510955934547567,0.263697461158647,-0.0188312110206453,1.33491492057952,-0.0449303578479257,0.0731013314310731
"d","3_d",4,0.641969514301548,0.937534185434726,-0.0188312110206453,1.33491492057952,-0.0449303578479257,0.0731013314310731
"d","4_d",1,-0.86793996818003,-0.421990474756327,-0.101300756963217,1.5834888299459,-0.0449303578479257,0.0731013314310731
"d","4_d",2,-0.437798693430256,-0.270589107706974,-0.101300756963217,1.5834888299459,-0.0449303578479257,0.0731013314310731
"d","4_d",3,0.231156566072983,0.263697461158647,-0.101300756963217,1.5834888299459,-0.0449303578479257,0.0731013314310731
"d","4_d",4,1.73288163124406,0.937534185434726,-0.101300756963217,1.5834888299459,-0.0449303578479257,0.0731013314310731
"d","5_d",1,-0.634679920837456,-0.421990474756327,-0.251389746302669,1.22650155001852,-0.0449303578479257,0.0731013314310731
"d","5_d",2,-0.655370176656665,-0.270589107706974,-0.251389746302669,1.22650155001852,-0.0449303578479257,0.0731013314310731
"d","5_d",3,0.170122405298353,0.263697461158647,-0.251389746302669,1.22650155001852,-0.0449303578479257,0.0731013314310731
"d","5_d",4,1.91498020494587,0.937534185434726,-0.251389746302669,1.22650155001852,-0.0449303578479257,0.0731013314310731
"d","6_d",1,-0.0973381199739571,-0.421990474756327,-0.0837952764643777,1.50756221260698,-0.0449303578479257,0.0731013314310731
"d","6_d",2,0.0672388416058606,-0.270589107706974,-0.0837952764643777,1.50756221260698,-0.0449303578479257,0.0731013314310731
"d","6_d",3,0.706487337920853,0.263697461158647,-0.0837952764643777,1.50756221260698,-0.0449303578479257,0.0731013314310731
"d","6_d",4,0.850626811837554,0.937534185434726,-0.0837952764643777,1.50756221260698,-0.0449303578479257,0.0731013314310731
"d","7_d",1,0.654839141181083,-0.421990474756327,-0.233564774970133,0.725563879537767,-0.0449303578479257,0.0731013314310731
"d","7_d",2,0.00734212066500822,-0.270589107706974,-0.233564774970133,0.725563879537767,-0.0449303578479257,0.0731013314310731
"d","7_d",3,0.414787309357985,0.263697461158647,-0.233564774970133,0.725563879537767,-0.0449303578479257,0.0731013314310731
"d","7_d",4,0.39699083752922,0.937534185434726,-0.233564774970133,0.725563879537767,-0.0449303578479257,0.0731013314310731
"d","8_d",1,-0.148849624495695,-0.421990474756327,-0.0286308156871918,0.954349548614598,-0.0449303578479257,0.0731013314310731
"d","8_d",2,-0.190803930664364,-0.270589107706974,-0.0286308156871918,0.954349548614598,-0.0449303578479257,0.0731013314310731
"d","8_d",3,1.06260370830596,0.263697461158647,-0.0286308156871918,0.954349548614598,-0.0449303578479257,0.0731013314310731
"d","8_d",4,1.18728656281218,0.937534185434726,-0.0286308156871918,0.954349548614598,-0.0449303578479257,0.0731013314310731
"d","9_d",1,-0.941312046190816,-0.421990474756327,0.0367453688795991,1.43394531958043,-0.0449303578479257,0.0731013314310731
"d","9_d",2,-0.309883178584034,-0.270589107706974,0.0367453688795991,1.43394531958043,-0.0449303578479257,0.0731013314310731
"d","9_d",3,0.541662994538939,0.263697461158647,0.0367453688795991,1.43394531958043,-0.0449303578479257,0.0731013314310731
"d","9_d",4,1.35731871583988,0.937534185434726,0.0367453688795991,1.43394531958043,-0.0449303578479257,0.0731013314310731
"d","10_d",1,-1.06862293154787,-0.421990474756327,-0.0773562459438596,0.72233787090621,-0.0449303578479257,0.0731013314310731
"d","10_d",2,0.339637807752771,-0.270589107706974,-0.0773562459438596,0.72233787090621,-0.0449303578479257,0.0731013314310731
"d","10_d",3,-0.214311563341242,0.263697461158647,-0.0773562459438596,0.72233787090621,-0.0449303578479257,0.0731013314310731
"d","10_d",4,0.18203972966829,0.937534185434726,-0.0773562459438596,0.72233787090621,-0.0449303578479257,0.0731013314310731
"d","11_d",1,0.0488060754665366,-0.421990474756327,0.0602044793389087,0.918102568778398,-0.0449303578479257,0.0731013314310731
"d","11_d",2,0.529703209765727,-0.270589107706974,0.0602044793389087,0.918102568778398,-0.0449303578479257,0.0731013314310731
"d","11_d",3,0.649873189253044,0.263697461158647,0.0602044793389087,0.918102568778398,-0.0449303578479257,0.0731013314310731
"d","11_d",4,1.27988388615499,0.937534185434726,0.0602044793389087,0.918102568778398,-0.0449303578479257,0.0731013314310731
"d","12_d",1,-0.397903621258796,-0.421990474756327,0.0227053633058707,1.42329459508347,-0.0449303578479257,0.0731013314310731
"d","12_d",2,0.08487650799,-0.270589107706974,0.0227053633058707,1.42329459508347,-0.0449303578479257,0.0731013314310731
"d","12_d",3,0.258024911512312,0.263697461158647,0.0227053633058707,1.42329459508347,-0.0449303578479257,0.0731013314310731
"d","12_d",4,1.77438367770274,0.937534185434726,0.0227053633058707,1.42329459508347,-0.0449303578479257,0.0731013314310731
"d","13_d",1,-0.151890028843214,-0.421990474756327,-0.0403723516903644,1.03165386344122,-0.0449303578479257,0.0731013314310731
"d","13_d",2,-0.187485749325906,-0.270589107706974,-0.0403723516903644,1.03165386344122,-0.0449303578479257,0.0731013314310731
"d","13_d",3,0.648807430094131,0.263697461158647,-0.0403723516903644,1.03165386344122,-0.0449303578479257,0.0731013314310731
"d","13_d",4,0.559198546508091,0.937534185434726,-0.0403723516903644,1.03165386344122,-0.0449303578479257,0.0731013314310731
"d","14_d",1,-0.766938875214094,-0.421990474756327,-0.177420113252885,1.38519342073811,-0.0449303578479257,0.0731013314310731
"d","14_d",2,-0.428086676881609,-0.270589107706974,-0.177420113252885,1.38519342073811,-0.0449303578479257,0.0731013314310731
"d","14_d",3,0.1979909308284,0.263697461158647,-0.177420113252885,1.38519342073811,-0.0449303578479257,0.0731013314310731
"d","14_d",4,1.12343012137811,0.937534185434726,-0.177420113252885,1.38519342073811,-0.0449303578479257,0.0731013314310731
"d","15_d",1,-0.533559276849286,-0.421990474756327,0.151445466024261,1.10525158854099,-0.0449303578479257,0.0731013314310731
"d","15_d",2,-0.399129155871742,-0.270589107706974,0.151445466024261,1.10525158854099,-0.0449303578479257,0.0731013314310731
"d","15_d",3,-0.0231644922138147,0.263697461158647,0.151445466024261,1.10525158854099,-0.0449303578479257,0.0731013314310731
"d","15_d",4,1.74720040710547,0.937534185434726,0.151445466024261,1.10525158854099,-0.0449303578479257,0.0731013314310731
"d","16_d",1,0.0188670587702143,-0.421990474756327,0.0567265377057955,0.651814008657186,-0.0449303578479257,0.0731013314310731
"d","16_d",2,-0.0851411114462698,-0.270589107706974,0.0567265377057955,0.651814008657186,-0.0449303578479257,0.0731013314310731
"d","16_d",3,0.0507693508941258,0.263697461158647,0.0567265377057955,0.651814008657186,-0.0449303578479257,0.0731013314310731
"d","16_d",4,1.18035589539546,0.937534185434726,0.0567265377057955,0.651814008657186,-0.0449303578479257,0.0731013314310731
"d","17_d",1,-1.16455077275003,-0.421990474756327,-0.0668658977850382,0.840899329153425,-0.0449303578479257,0.0731013314310731
"d","17_d",2,-1.19042781144203,-0.270589107706974,-0.0668658977850382,0.840899329153425,-0.0449303578479257,0.0731013314310731
"d","17_d",3,0.935821683950982,0.263697461158647,-0.0668658977850382,0.840899329153425,-0.0449303578479257,0.0731013314310731
"d","17_d",4,0.857302295614899,0.937534185434726,-0.0668658977850382,0.840899329153425,-0.0449303578479257,0.0731013314310731
"d","18_d",1,-0.822433499240446,-0.421990474756327,-0.104197129516296,1.22231442916232,-0.0449303578479257,0.0731013314310731
"d","18_d",2,0.184807154069434,-0.270589107706974,-0.104197129516296,1.22231442916232,-0.0449303578479257,0.0731013314310731
"d","18_d",3,1.10492842453185,0.263697461158647,-0.104197129516296,1.22231442916232,-0.0449303578479257,0.0731013314310731
"d","18_d",4,1.120459746576,0.937534185434726,-0.104197129516296,1.22231442916232,-0.0449303578479257,0.0731013314310731
"d","19_d",1,-0.0644473131892892,-0.421990474756327,-0.0802612729939328,1.00473419789735,-0.0449303578479257,0.0731013314310731
"d","19_d",2,0.0441407699074523,-0.270589107706974,-0.0802612729939328,1.00473419789735,-0.0449303578479257,0.0731013314310731
"d","19_d",3,1.08348382567131,0.263697461158647,-0.0802612729939328,1.00473419789735,-0.0449303578479257,0.0731013314310731
"d","19_d",4,1.55439322731296,0.937534185434726,-0.0802612729939328,1.00473419789735,-0.0449303578479257,0.0731013314310731
"d","20_d",1,-0.809412252251288,-0.421990474756327,-0.202948988677534,0.758699145944625,-0.0449303578479257,0.0731013314310731
"d","20_d",2,-0.955144648729313,-0.270589107706974,-0.202948988677534,0.758699145944625,-0.0449303578479257,0.0731013314310731
"d","20_d",3,0.108819634244005,0.263697461158647,-0.202948988677534,0.758699145944625,-0.0449303578479257,0.0731013314310731
"d","20_d",4,1.29200801352651,0.937534185434726,-0.202948988677534,0.758699145944625,-0.0449303578479257,0.0731013314310731
"d","21_d",1,0.561121985324403,-0.421990474756327,-0.200636874743043,0.706176444525541,-0.0449303578479257,0.0731013314310731
"d","21_d",2,-0.364462548454401,-0.270589107706974,-0.200636874743043,0.706176444525541,-0.0449303578479257,0.0731013314310731
"d","21_d",3,-0.552776893658556,0.263697461158647,-0.200636874743043,0.706176444525541,-0.0449303578479257,0.0731013314310731
"d","21_d",4,0.819950142216109,0.937534185434726,-0.200636874743043,0.706176444525541,-0.0449303578479257,0.0731013314310731
"d","22_d",1,0.0988391994516477,-0.421990474756327,-0.0987423324066762,0.682112885829354,-0.0449303578479257,0.0731013314310731
"d","22_d",2,0.06781375315316,-0.270589107706974,-0.0987423324066762,0.682112885829354,-0.0449303578479257,0.0731013314310731
"d","22_d",3,0.303233409827482,0.263697461158647,-0.0987423324066762,0.682112885829354,-0.0449303578479257,0.0731013314310731
"d","22_d",4,1.49383439066539,0.937534185434726,-0.0987423324066762,0.682112885829354,-0.0449303578479257,0.0731013314310731
"d","23_d",1,-1.00632578443276,-0.421990474756327,-0.154951657499765,0.842230919979708,-0.0449303578479257,0.0731013314310731
"d","23_d",2,-0.102038171626023,-0.270589107706974,-0.154951657499765,0.842230919979708,-0.0449303578479257,0.0731013314310731
"d","23_d",3,-0.315838269288652,0.263697461158647,-0.154951657499765,0.842230919979708,-0.0449303578479257,0.0731013314310731
"d","23_d",4,0.213864202875565,0.937534185434726,-0.154951657499765,0.842230919979708,-0.0449303578479257,0.0731013314310731
"d","24_d",1,-0.535055924504291,-0.421990474756327,-0.30471923008662,0.803826176984958,-0.0449303578479257,0.0731013314310731
"d","24_d",2,-1.5526146841228,-0.270589107706974,-0.30471923008662,0.803826176984958,-0.0449303578479257,0.0731013314310731
"d","24_d",3,-0.257489184236529,0.263697461158647,-0.30471923008662,0.803826176984958,-0.0449303578479257,0.0731013314310731
"d","24_d",4,1.36801772877974,0.937534185434726,-0.30471923008662,0.803826176984958,-0.0449303578479257,0.0731013314310731
"d","25_d",1,0.258434239100726,-0.421990474756327,-0.153542202543088,0.895818440628195,-0.0449303578479257,0.0731013314310731
"d","25_d",2,-0.113534291854649,-0.270589107706974,-0.153542202543088,0.895818440628195,-0.0449303578479257,0.0731013314310731
"d","25_d",3,-0.028418063507047,0.263697461158647,-0.153542202543088,0.895818440628195,-0.0449303578479257,0.0731013314310731
"d","25_d",4,0.698725415756968,0.937534185434726,-0.153542202543088,0.895818440628195,-0.0449303578479257,0.0731013314310731
"d","26_d",1,-1.11864097792574,-0.421990474756327,-0.20281431300222,1.15734606498075,-0.0449303578479257,0.0731013314310731
"d","26_d",2,-0.309064266304425,-0.270589107706974,-0.20281431300222,1.15734606498075,-0.0449303578479257,0.0731013314310731
"d","26_d",3,0.792256099594163,0.263697461158647,-0.20281431300222,1.15734606498075,-0.0449303578479257,0.0731013314310731
"d","26_d",4,0.124657332636317,0.937534185434726,-0.20281431300222,1.15734606498075,-0.0449303578479257,0.0731013314310731
"d","27_d",1,-0.0552506090249875,-0.421990474756327,0.0914446409197927,0.948055048655799,-0.0449303578479257,0.0731013314310731
"d","27_d",2,-0.769562416306038,-0.270589107706974,0.0914446409197927,0.948055048655799,-0.0449303578479257,0.0731013314310731
"d","27_d",3,-0.508029880834944,0.263697461158647,0.0914446409197927,0.948055048655799,-0.0449303578479257,0.0731013314310731
"d","27_d",4,0.102271398432729,0.937534185434726,0.0914446409197927,0.948055048655799,-0.0449303578479257,0.0731013314310731
"d","28_d",1,-0.118091774806451,-0.421990474756327,-0.0523961687550291,0.795682839776585,-0.0449303578479257,0.0731013314310731
"d","28_d",2,0.0377493334140793,-0.270589107706974,-0.0523961687550291,0.795682839776585,-0.0449303578479257,0.0731013314310731
"d","28_d",3,0.276959748504088,0.263697461158647,-0.0523961687550291,0.795682839776585,-0.0449303578479257,0.0731013314310731
"d","28_d",4,0.201554258945154,0.937534185434726,-0.0523961687550291,0.795682839776585,-0.0449303578479257,0.0731013314310731
"d","29_d",1,-0.04490127078299,-0.421990474756327,-0.0899077845635012,1.14885792760972,-0.0449303578479257,0.0731013314310731
"d","29_d",2,-0.298599973565046,-0.270589107706974,-0.0899077845635012,1.14885792760972,-0.0449303578479257,0.0731013314310731
