"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country"
"h","1_h",1,-0.674572706409404,-0.677320798045419,0.096285095005674,1.83214662656827,-0.0120440543242685,0.363395294242541
"h","1_h",2,-0.654735081158421,-0.312824127943677,0.096285095005674,1.83214662656827,-0.0120440543242685,0.363395294242541
"h","1_h",3,-0.241050103471866,-0.0372946305339331,0.096285095005674,1.83214662656827,-0.0120440543242685,0.363395294242541
"h","1_h",4,1.29151167661033,0.500042198966349,0.096285095005674,1.83214662656827,-0.0120440543242685,0.363395294242541
"h","1_h",5,2.02683062620468,1.25372070806916,0.096285095005674,1.83214662656827,-0.0120440543242685,0.363395294242541
"h","1_h",6,2.56381612596776,1.57986890416498,0.096285095005674,1.83214662656827,-0.0120440543242685,0.363395294242541
"h","2_h",1,-0.429924598949532,-0.677320798045419,0.112478419155233,1.13712943092234,-0.0120440543242685,0.363395294242541
"h","2_h",2,0.20477844819094,-0.312824127943677,0.112478419155233,1.13712943092234,-0.0120440543242685,0.363395294242541
"h","2_h",3,0.222233196148348,-0.0372946305339331,0.112478419155233,1.13712943092234,-0.0120440543242685,0.363395294242541
"h","2_h",4,0.745796917851714,0.500042198966349,0.112478419155233,1.13712943092234,-0.0120440543242685,0.363395294242541
"h","2_h",5,1.08862884512066,1.25372070806916,0.112478419155233,1.13712943092234,-0.0120440543242685,0.363395294242541
"h","2_h",6,1.80862377433034,1.57986890416498,0.112478419155233,1.13712943092234,-0.0120440543242685,0.363395294242541
"h","3_h",1,-1.22005146804421,-0.677320798045419,-0.190053008899119,1.09480132238501,-0.0120440543242685,0.363395294242541
"h","3_h",2,-0.524018182611716,-0.312824127943677,-0.190053008899119,1.09480132238501,-0.0120440543242685,0.363395294242541
"h","3_h",3,-1.05107195079235,-0.0372946305339331,-0.190053008899119,1.09480132238501,-0.0120440543242685,0.363395294242541
"h","3_h",4,0.975197207213174,0.500042198966349,-0.190053008899119,1.09480132238501,-0.0120440543242685,0.363395294242541
"h","3_h",5,0.674510816478808,1.25372070806916,-0.190053008899119,1.09480132238501,-0.0120440543242685,0.363395294242541
