"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country"
"g","1_g",2,-1.12175792149766,-0.901087039750675,0.0611394699575659,1.26701208078312,0.13937011623527,0.0458678103420503
"g","1_g",4,2.17873457729002,1.23476173897015,0.0611394699575659,1.26701208078312,0.13937011623527,0.0458678103420503
"g","2_g",4,0.503777131913756,1.23476173897015,0.205444496223534,0.857217599311918,0.13937011623527,0.0458678103420503
"g","2_g",5,1.56583353938427,1.41978368488927,0.205444496223534,0.857217599311918,0.13937011623527,0.0458678103420503
"g","3_g",1,-1.63815503223458,-1.95094603052259,0.123360649865581,1.27456580608944,0.13937011623527,0.0458678103420503
"g","3_g",3,0.411641680346896,0.438167973930614,0.123360649865581,1.27456580608944,0.13937011623527,0.0458678103420503
"g","4_g",1,-1.31019098228156,-1.95094603052259,0.133995663245397,1.04645634450972,0.13937011623527,0.0458678103420503
"g","4_g",5,1.31058414103909,1.41978368488927,0.133995663245397,1.04645634450972,0.13937011623527,0.0458678103420503
"g","5_g",3,-0.359402938232466,0.438167973930614,0.072961491857796,1.20547317918829,0.13937011623527,0.0458678103420503
"g","5_g",4,1.72501582294704,1.23476173897015,0.072961491857796,1.20547317918829,0.13937011623527,0.0458678103420503
"g","6_g",2,-0.552986397546668,-0.901087039750675,0.242281211590487,1.0956467548998,0.13937011623527,0.0458678103420503
"g","6_g",3,0.512487606994171,0.438167973930614,0.242281211590487,1.0956467548998,0.13937011623527,0.0458678103420503
"g","7_g",1,-1.2892072749131,-1.95094603052259,0.271911727822529,0.849754950371064,0.13937011623527,0.0458678103420503
"g","7_g",4,0.751741628015219,1.23476173897015,0.271911727822529,0.849754950371064,0.13937011623527,0.0458678103420503
"g","8_g",1,-2.72029220817982,-1.95094603052259,0.296102894948864,1.33891434595077,0.13937011623527,0.0458678103420503
"g","8_g",5,1.6315546644393,1.41978368488927,0.296102894948864,1.33891434595077,0.13937011623527,0.0458678103420503
"g","9_g",4,0.867451876824629,1.23476173897015,-0.027724063288643,1.17029130581252,0.13937011623527,0.0458678103420503
"g","9_g",5,1.68282537592291,1.41978368488927,-0.027724063288643,1.17029130581252,0.13937011623527,0.0458678103420503
"g","10_g",1,-3.27110337143907,-1.95094603052259,0.124959329776514,1.55724799038984,0.13937011623527,0.0458678103420503
"g","10_g",3,1.34013664227623,0.438167973930614,0.124959329776514,1.55724799038984,0.13937011623527,0.0458678103420503
"g","11_g",4,1.78117129508387,1.23476173897015,0.124485170094423,1.06843637720196,0.13937011623527,0.0458678103420503
"g","11_g",5,1.73419923973579,1.41978368488927,0.124485170094423,1.06843637720196,0.13937011623527,0.0458678103420503
"g","12_g",3,0.719222287940718,0.438167973930614,0.269669829085864,0.735724381017935,0.13937011623527,0.0458678103420503
"g","12_g",5,1.23887830559673,1.41978368488927,0.269669829085864,0.735724381017935,0.13937011623527,0.0458678103420503
"g","13_g",1,-1.16270455008523,-1.95094603052259,0.121246146712148,0.479290820796159,0.13937011623527,0.0458678103420503
"g","13_g",5,0.832448737535352,1.41978368488927,0.121246146712148,0.479290820796159,0.13937011623527,0.0458678103420503
"g","14_g",1,-2.14839977511961,-1.95094603052259,0.117406944041586,1.59403833179214,0.13937011623527,0.0458678103420503
"g","14_g",3,1.37164635948685,0.438167973930614,0.117406944041586,1.59403833179214,0.13937011623527,0.0458678103420503
"g","15_g",4,0.556039829083309,1.23476173897015,0.0366786375743351,1.22644081795646,0.13937011623527,0.0458678103420503
"g","15_g",5,2.24332699648531,1.41978368488927,0.0366786375743351,1.22644081795646,0.13937011623527,0.0458678103420503
"g","16_g",1,-2.60725246462179,-1.95094603052259,0.248639986464991,1.62830187744792,0.13937011623527,0.0458678103420503
"g","16_g",4,2.34429221028276,1.23476173897015,0.248639986464991,1.62830187744792,0.13937011623527,0.0458678103420503
"g","17_g",1,-2.45853437636008,-1.95094603052259,0.214162828604921,1.1213525995369,0.13937011623527,0.0458678103420503
"g","17_g",2,-1.21378641064104,-0.901087039750675,0.214162828604921,1.1213525995369,0.13937011623527,0.0458678103420503
"g","18_g",4,1.07925071614847,1.23476173897015,0.0433366686744837,1.00330625770174,0.13937011623527,0.0458678103420503
"g","18_g",5,1.20606921148931,1.41978368488927,0.0433366686744837,1.00330625770174,0.13937011623527,0.0458678103420503
"g","19_g",2,0.151848200395132,-0.901087039750675,0.239645928622964,0.482379538821725,0.13937011623527,0.0458678103420503
"g","19_g",3,0.0175861826826502,0.438167973930614,0.239645928622964,0.482379538821725,0.13937011623527,0.0458678103420503
"g","20_g",4,0.745229000987197,1.23476173897015,0.21787732762789,0.866046550358806,0.13937011623527,0.0458678103420503
