"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country","mp_num"
"i","1_i","PM",0.40648096348812,-0.372316798082209,-0.142425712398706,0.396937994852486,0.0316816010832983,-0.504473141297914,1
"i","1_i","2nd",0.245140632707471,0.195152359044274,-0.142425712398706,0.396937994852486,0.0316816010832983,-0.504473141297914,1
"i","2_i","PM",-0.290184792509972,-0.372316798082209,-0.0736854718696927,0.645583912106031,0.0316816010832983,-0.504473141297914,2
"i","2_i","2nd",0.400027594637345,0.195152359044274,-0.0736854718696927,0.645583912106031,0.0316816010832983,-0.504473141297914,2
"i","3_i","PM",-0.174225826375271,-0.372316798082209,-0.0750378169471307,0.887660876464321,0.0316816010832983,-0.504473141297914,3
"i","3_i","2nd",0.48829173804113,0.195152359044274,-0.0750378169471307,0.887660876464321,0.0316816010832983,-0.504473141297914,3
"i","4_i","PM",0.0657254943934408,-0.372316798082209,0.00408956655973385,0.164466558056811,0.0316816010832983,-0.504473141297914,4
"i","4_i","2nd",-0.731581200556324,0.195152359044274,0.00408956655973385,0.164466558056811,0.0316816010832983,-0.504473141297914,4
"i","5_i","PM",-1.46802165856437,-0.372316798082209,0.0080248829826478,0.228237806125002,0.0316816010832983,-0.504473141297914,5
"i","5_i","2nd",0.390041493914256,0.195152359044274,0.0080248829826478,0.228237806125002,0.0316816010832983,-0.504473141297914,5
"i","6_i","PM",-0.157433667061037,-0.372316798082209,-0.0290939417603314,0.606472855971313,0.0316816010832983,-0.504473141297914,6
"i","6_i","2nd",0.0329423944196935,0.195152359044274,-0.0290939417603314,0.606472855971313,0.0316816010832983,-0.504473141297914,6
"i","7_i","PM",-0.398738153284195,-0.372316798082209,0.229353194016679,0.863415118420649,0.0316816010832983,-0.504473141297914,7
"i","7_i","2nd",-0.601128812077073,0.195152359044274,0.229353194016679,0.863415118420649,0.0316816010832983,-0.504473141297914,7
"i","8_i","PM",0.869811849629191,-0.372316798082209,0.0331273522604903,0.0186990341835847,0.0316816010832983,-0.504473141297914,8
"i","8_i","2nd",0.527409552118534,0.195152359044274,0.0331273522604903,0.0186990341835847,0.0316816010832983,-0.504473141297914,8
"i","9_i","PM",-1.00681436131973,-0.372316798082209,0.0566923358055403,1.01457526507794,0.0316816010832983,-0.504473141297914,9
"i","9_i","2nd",0.373651075385657,0.195152359044274,0.0566923358055403,1.01457526507794,0.0316816010832983,-0.504473141297914,9
"i","10_i","PM",-0.667968323065805,-0.372316798082209,-0.0378283646382815,0.637073985565808,0.0316816010832983,-0.504473141297914,10
"i","10_i","2nd",-0.470892983030042,0.195152359044274,-0.0378283646382815,0.637073985565808,0.0316816010832983,-0.504473141297914,10
"i","11_i","PM",-0.536580377670394,-0.372316798082209,-0.029499584859772,0.616304127016546,0.0316816010832983,-0.504473141297914,11
"i","11_i","2nd",-0.423269618177411,0.195152359044274,-0.029499584859772,0.616304127016546,0.0316816010832983,-0.504473141297914,11
"i","12_i","PM",-0.162776913457336,-0.372316798082209,0.0943314059404172,0.0330706780186634,0.0316816010832983,-0.504473141297914,12
"i","12_i","2nd",0.0574369008362772,0.195152359044274,0.0943314059404172,0.0330706780186634,0.0316816010832983,-0.504473141297914,12
"i","13_i","PM",0.160819787105036,-0.372316798082209,-0.0963199096962853,0.516503782762247,0.0316816010832983,-0.504473141297914,13
"i","13_i","2nd",0.406878840576213,0.195152359044274,-0.0963199096962853,0.516503782762247,0.0316816010832983,-0.504473141297914,13
"i","14_i","PM",-0.623575765106925,-0.372316798082209,-0.00796865294260207,-0.234784020585513,0.0316816010832983,-0.504473141297914,14
"i","14_i","2nd",0.343081276536444,0.195152359044274,-0.00796865294260207,-0.234784020585513,0.0316816010832983,-0.504473141297914,14
"i","15_i","PM",-0.796088484406841,-0.372316798082209,-0.0591734227634064,0.191492051964096,0.0316816010832983,-0.504473141297914,15
"i","15_i","2nd",-0.245284791919825,0.195152359044274,-0.0591734227634064,0.191492051964096,0.0316816010832983,-0.504473141297914,15
"i","16_i","PM",-0.327806771785056,-0.372316798082209,-0.0907143133539026,0.258670864105933,0.0316816010832983,-0.504473141297914,16
"i","16_i","2nd",0.0632088536315314,0.195152359044274,-0.0907143133539026,0.258670864105933,0.0316816010832983,-0.504473141297914,16
"i","17_i","PM",0.236545753283137,-0.372316798082209,-0.0756120482661999,-0.468993989401776,0.0316816010832983,-0.504473141297914,17
"i","17_i","2nd",0.0117174555152743,0.195152359044274,-0.0756120482661999,-0.468993989401776,0.0316816010832983,-0.504473141297914,17
"i","18_i","PM",-0.785948231694431,-0.372316798082209,-0.0109150146703307,0.397385358727815,0.0316816010832983,-0.504473141297914,18
"i","18_i","2nd",0.247613094271631,0.195152359044274,-0.0109150146703307,0.397385358727815,0.0316816010832983,-0.504473141297914,18
"i","19_i","PM",-0.102615208013773,-0.372316798082209,0.0142169004587406,0.450548709712375,0.0316816010832983,-0.504473141297914,19
"i","19_i","2nd",-0.207789317160629,0.195152359044274,0.0142169004587406,0.450548709712375,0.0316816010832983,-0.504473141297914,19
"i","20_i","PM",0.143634151765865,-0.372316798082209,-0.023074697998582,0.372771986167187,0.0316816010832983,-0.504473141297914,20
"i","20_i","2nd",-0.0698490615740874,0.195152359044274,-0.023074697998582,0.372771986167187,0.0316816010832983,-0.504473141297914,20
"i","21_i","PM",0.366594424133044,-0.372316798082209,-0.178628759342387,0.807632336157164,0.0316816010832983,-0.504473141297914,21
"i","21_i","2nd",-0.540897706732773,0.195152359044274,-0.178628759342387,0.807632336157164,0.0316816010832983,-0.504473141297914,21
"i","22_i","PM",-0.0684787571898238,-0.372316798082209,0.0616685017799228,0.68428469588231,0.0316816010832983,-0.504473141297914,22
"i","22_i","2nd",0.386962387245379,0.195152359044274,0.0616685017799228,0.68428469588231,0.0316816010832983,-0.504473141297914,22
"i","23_i","PM",0.0306411172635787,-0.372316798082209,-0.120238731283548,0.635593584733605,0.0316816010832983,-0.504473141297914,23
"i","23_i","2nd",-0.396145275476304,0.195152359044274,-0.120238731283548,0.635593584733605,0.0316816010832983,-0.504473141297914,23
"i","24_i","PM",0.274440638592452,-0.372316798082209,0.115067677093219,1.25233448563292,0.0316816010832983,-0.504473141297914,24
"i","24_i","2nd",-0.656312321183941,0.195152359044274,0.115067677093219,1.25233448563292,0.0316816010832983,-0.504473141297914,24
"i","25_i","PM",1.16130487914505,-0.372316798082209,0.131930578978678,-0.24440884585796,0.0316816010832983,-0.504473141297914,25
"i","25_i","2nd",0.666468481187621,0.195152359044274,0.131930578978678,-0.24440884585796,0.0316816010832983,-0.504473141297914,25
"i","26_i","PM",-0.0874922079373697,-0.372316798082209,0.0853794800445801,0.750588154332643,0.0316816010832983,-0.504473141297914,26
"i","26_i","2nd",0.655031484707439,0.195152359044274,0.0853794800445801,0.750588154332643,0.0316816010832983,-0.504473141297914,26
"i","27_i","PM",-1.14122943517502,-0.372316798082209,0.0461811227182184,0.771796383214647,0.0316816010832983,-0.504473141297914,27
"i","27_i","2nd",0.543492241284021,0.195152359044274,0.0461811227182184,0.771796383214647,0.0316816010832983,-0.504473141297914,27
"i","28_i","PM",0.942547454165762,-0.372316798082209,0.0507503967997698,0.455202105211709,0.0316816010832983,-0.504473141297914,28
"i","28_i","2nd",1.23619514053097,0.195152359044274,0.0507503967997698,0.455202105211709,0.0316816010832983,-0.504473141297914,28
"i","29_i","PM",-0.00768060334563214,-0.372316798082209,-0.0934499574548781,0.516332173212165,0.0316816010832983,-0.504473141297914,29
"i","29_i","2nd",-0.681329525302097,0.195152359044274,-0.0934499574548781,0.516332173212165,0.0316816010832983,-0.504473141297914,29
"i","30_i","PM",-0.349198547558192,-0.372316798082209,0.083661996684933,0.411143874568743,0.0316816010832983,-0.504473141297914,30
"i","30_i","2nd",0.484809294007988,0.195152359044274,0.083661996684933,0.411143874568743,0.0316816010832983,-0.504473141297914,30
"i","31_i","PM",0.0640558561438922,-0.372316798082209,0.106273806334664,0.709042517229469,0.0316816010832983,-0.504473141297914,31
"i","31_i","2nd",0.406937501861443,0.195152359044274,0.106273806334664,0.709042517229469,0.0316816010832983,-0.504473141297914,31
"i","32_i","PM",-1.14910612570673,-0.372316798082209,0.00359239169449391,-0.107807505105636,0.0316816010832983,-0.504473141297914,32
"i","32_i","2nd",1.00188947750803,0.195152359044274,0.00359239169449391,-0.107807505105636,0.0316816010832983,-0.504473141297914,32
"i","33_i","PM",-0.602007814360828,-0.372316798082209,0.148330599443626,1.42961002728152,0.0316816010832983,-0.504473141297914,33
"i","33_i","2nd",0.847794274669461,0.195152359044274,0.148330599443626,1.42961002728152,0.0316816010832983,-0.504473141297914,33
"i","34_i","PM",-1.33860460022226,-0.372316798082209,-0.116173108937036,0.716588081521425,0.0316816010832983,-0.504473141297914,34
"i","34_i","2nd",-0.0731903116842708,0.195152359044274,-0.116173108937036,0.716588081521425,0.0316816010832983,-0.504473141297914,34
"i","35_i","PM",1.04628228232505,-0.372316798082209,-0.129742811008235,-0.0065602142473119,0.0316816010832983,-0.504473141297914,35
"i","35_i","2nd",-0.709576691441364,0.195152359044274,-0.129742811008235,-0.0065602142473119,0.0316816010832983,-0.504473141297914,35
"i","36_i","PM",-0.14678330665392,-0.372316798082209,-0.0535947281156935,1.00268131484113,0.0316816010832983,-0.504473141297914,36
