"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country","mp_num"
"m","1_m","PM",-0.802580771163185,-0.622780749271562,0.164733824650132,0.873812272400063,0.146147612460032,-0.146253816968155,1
"m","1_m","2nd",-0.308863073176765,0.182502676034454,0.164733824650132,0.873812272400063,0.146147612460032,-0.146253816968155,1
"m","2_m","PM",-0.667994882912434,-0.622780749271562,-0.082801867074598,0.990532332764808,0.146147612460032,-0.146253816968155,2
"m","2_m","2nd",0.0575282226707789,0.182502676034454,-0.082801867074598,0.990532332764808,0.146147612460032,-0.146253816968155,2
"m","3_m","PM",-0.532922940417518,-0.622780749271562,0.0385102400615202,0.974703165588993,0.146147612460032,-0.146253816968155,3
"m","3_m","2nd",-0.799986189456691,0.182502676034454,0.0385102400615202,0.974703165588993,0.146147612460032,-0.146253816968155,3
"m","4_m","PM",-0.141719074762882,-0.622780749271562,0.0774061146703276,0.683635147292911,0.146147612460032,-0.146253816968155,4
"m","4_m","2nd",-0.699328152174239,0.182502676034454,0.0774061146703276,0.683635147292911,0.146147612460032,-0.146253816968155,4
"m","5_m","PM",-1.03258783935518,-0.622780749271562,0.0669841252041671,1.53010648568338,0.146147612460032,-0.146253816968155,5
"m","5_m","2nd",0.244130833240256,0.182502676034454,0.0669841252041671,1.53010648568338,0.146147612460032,-0.146253816968155,5
"m","6_m","PM",-0.158100101623655,-0.622780749271562,0.184036007064218,1.22111111932947,0.146147612460032,-0.146253816968155,6
"m","6_m","2nd",-0.223724972689679,0.182502676034454,0.184036007064218,1.22111111932947,0.146147612460032,-0.146253816968155,6
"m","7_m","PM",-0.211876552769381,-0.622780749271562,0.0805467690820538,0.586298908796308,0.146147612460032,-0.146253816968155,7
"m","7_m","2nd",0.620659753855784,0.182502676034454,0.0805467690820538,0.586298908796308,0.146147612460032,-0.146253816968155,7
"m","8_m","PM",1.21107321819465,-0.622780749271562,0.227855592425633,0.105383010253624,0.146147612460032,-0.146253816968155,8
"m","8_m","2nd",0.665021597854627,0.182502676034454,0.227855592425633,0.105383010253624,0.146147612460032,-0.146253816968155,8
"m","9_m","PM",-0.735836121359968,-0.622780749271562,0.0697755211527696,1.03264971098804,0.146147612460032,-0.146253816968155,9
"m","9_m","2nd",-0.231904435132579,0.182502676034454,0.0697755211527696,1.03264971098804,0.146147612460032,-0.146253816968155,9
"m","10_m","PM",-0.372524037186258,-0.622780749271562,0.278632663484023,0.802880611334311,0.146147612460032,-0.146253816968155,10
"m","10_m","2nd",-0.231271047018862,0.182502676034454,0.278632663484023,0.802880611334311,0.146147612460032,-0.146253816968155,10
"m","11_m","PM",-0.947773607605029,-0.622780749271562,0.299534812654293,1.03914657898326,0.146147612460032,-0.146253816968155,11
"m","11_m","2nd",0.394224883477111,0.182502676034454,0.299534812654293,1.03914657898326,0.146147612460032,-0.146253816968155,11
"m","12_m","PM",-1.42545070166371,-0.622780749271562,0.179742928512943,0.935468640430881,0.146147612460032,-0.146253816968155,12
"m","12_m","2nd",0.289108234322796,0.182502676034454,0.179742928512943,0.935468640430881,0.146147612460032,-0.146253816968155,12
"m","13_m","PM",0.655488607323588,-0.622780749271562,0.273586307520216,1.03277901595453,0.146147612460032,-0.146253816968155,13
"m","13_m","2nd",0.378684314127354,0.182502676034454,0.273586307520216,1.03277901595453,0.146147612460032,-0.146253816968155,13
"m","14_m","PM",-1.34315384757358,-0.622780749271562,0.188425804455543,0.607917816441644,0.146147612460032,-0.146253816968155,14
"m","14_m","2nd",1.00912831340921,0.182502676034454,0.188425804455543,0.607917816441644,0.146147612460032,-0.146253816968155,14
