"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country","mp_num"
"g","1_g","PM",-1.21290686925326,-0.901087039750675,0.0611394699575659,1.3407268375968,0.13937011623527,0.0458678103420503,1
"g","1_g","2nd",2.60163697890215,1.23476173897015,0.0611394699575659,1.3407268375968,0.13937011623527,0.0458678103420503,1
"g","2_g","PM",-1.05844923409166,-0.901087039750675,0.205444496223534,0.794334195635208,0.13937011623527,0.0458678103420503,2
"g","2_g","2nd",-0.0299450037096523,1.23476173897015,0.205444496223534,0.794334195635208,0.13937011623527,0.0458678103420503,2
"g","3_g","PM",-1.20544744484735,-0.901087039750675,0.123360649865581,1.35079847133858,0.13937011623527,0.0458678103420503,3
"g","3_g","2nd",2.67748795089669,1.23476173897015,0.123360649865581,1.35079847133858,0.13937011623527,0.0458678103420503,3
"g","4_g","PM",-0.476324350478147,-0.901087039750675,0.133995663245397,1.04665252256561,0.13937011623527,0.0458678103420503,4
"g","4_g","2nd",2.39191952867091,1.23476173897015,0.133995663245397,1.04665252256561,0.13937011623527,0.0458678103420503,4
"g","5_g","PM",-1.094934128153,-0.901087039750675,0.072961491857796,1.2586749688037,0.13937011623527,0.0458678103420503,5
"g","5_g","2nd",1.88885666045258,1.23476173897015,0.072961491857796,1.2586749688037,0.13937011623527,0.0458678103420503,5
"g","6_g","PM",-0.452734829035723,-0.901087039750675,0.242281211590487,1.11223973641904,0.13937011623527,0.0458678103420503,6
"g","6_g","2nd",1.7020978461568,1.23476173897015,0.242281211590487,1.11223973641904,0.13937011623527,0.0458678103420503,6
"g","7_g","PM",0.172025713625486,-0.901087039750675,0.271911727822529,0.784383997047402,0.13937011623527,0.0458678103420503,7
"g","7_g","2nd",0.329375075995567,1.23476173897015,0.271911727822529,0.784383997047402,0.13937011623527,0.0458678103420503,7
"g","8_g","PM",-1.8029649333619,-0.901087039750675,0.296102894948864,1.43659652448702,0.13937011623527,0.0458678103420503,8
"g","8_g","2nd",3.37504579126696,1.23476173897015,0.296102894948864,1.43659652448702,0.13937011623527,0.0458678103420503,8
"g","9_g","PM",-1.83135031691537,-0.901087039750675,-0.027724063288643,1.21176580430267,0.13937011623527,0.0458678103420503,9
"g","9_g","2nd",0.588750008051182,1.23476173897015,-0.027724063288643,1.21176580430267,0.13937011623527,0.0458678103420503,9
"g","10_g","PM",-1.53526993476004,-0.901087039750675,0.124959329776514,1.72770805040577,0.13937011623527,0.0458678103420503,10
"g","10_g","2nd",2.83664049144884,1.23476173897015,0.124959329776514,1.72770805040577,0.13937011623527,0.0458678103420503,10
"g","11_g","PM",-0.492217995804963,-0.901087039750675,0.124485170094423,1.07595923282193,0.13937011623527,0.0458678103420503,11
"g","11_g","2nd",1.99291328890915,1.23476173897015,0.124485170094423,1.07595923282193,0.13937011623527,0.0458678103420503,11
"g","12_g","PM",1.42860003260304,-0.901087039750675,0.269669829085864,0.632343237909897,0.13937011623527,0.0458678103420503,12
"g","12_g","2nd",0.448489448022894,1.23476173897015,0.269669829085864,0.632343237909897,0.13937011623527,0.0458678103420503,12
"g","13_g","PM",-0.31879869797337,-0.901087039750675,0.121246146712148,0.290431824280862,0.13937011623527,0.0458678103420503,13
"g","13_g","2nd",-0.67950987550101,1.23476173897015,0.121246146712148,0.290431824280862,0.13937011623527,0.0458678103420503,13
"g","14_g","PM",-1.97586140550382,-0.901087039750675,0.117406944041586,1.77676183894218,0.13937011623527,0.0458678103420503,14
"g","14_g","2nd",2.13380870618253,1.23476173897015,0.117406944041586,1.77676183894218,0.13937011623527,0.0458678103420503,14
"g","15_g","PM",-0.684909853110952,-0.901087039750675,0.0366786375743351,1.2866318204946,0.13937011623527,0.0458678103420503,15
"g","15_g","2nd",0.0333607726787015,1.23476173897015,0.0366786375743351,1.2866318204946,0.13937011623527,0.0458678103420503,15
"g","16_g","PM",-2.72088234404302,-0.901087039750675,0.248639986464991,1.8224465664832,0.13937011623527,0.0458678103420503,16
"g","16_g","2nd",2.63506706375887,1.23476173897015,0.248639986464991,1.8224465664832,0.13937011623527,0.0458678103420503,16
"g","17_g","PM",-1.48696696594249,-0.901087039750675,0.214162828604921,1.14651419593518,0.13937011623527,0.0458678103420503,17
"g","17_g","2nd",3.38535253244222,1.23476173897015,0.214162828604921,1.14651419593518,0.13937011623527,0.0458678103420503,17
"g","18_g","PM",-0.705972101995866,-0.901087039750675,0.0433366686744837,0.989119073488298,0.13937011623527,0.0458678103420503,18
"g","18_g","2nd",0.939974844694725,1.23476173897015,0.0433366686744837,0.989119073488298,0.13937011623527,0.0458678103420503,18
"g","19_g","PM",0.529219793368489,-0.901087039750675,0.239645928622964,0.294550114981616,0.13937011623527,0.0458678103420503,19
"g","19_g","2nd",1.17899541591462,1.23476173897015,0.239645928622964,0.294550114981616,0.13937011623527,0.0458678103420503,19
"g","20_g","PM",-1.24075352511923,-0.901087039750675,0.21787732762789,0.806106130364391,0.13937011623527,0.0458678103420503,20
"g","20_g","2nd",0.34601118104579,1.23476173897015,0.21787732762789,0.806106130364391,0.13937011623527,0.0458678103420503,20
"g","21_g","PM",0.0777396306517285,-0.901087039750675,0.065498204485512,0.347938564758354,0.13937011623527,0.0458678103420503,21
"g","21_g","2nd",1.35122075751701,1.23476173897015,0.065498204485512,0.347938564758354,0.13937011623527,0.0458678103420503,21
"g","22_g","PM",-0.823939967331627,-0.901087039750675,0.0826753674826941,1.36196137983692,0.13937011623527,0.0458678103420503,22
"g","22_g","2nd",2.2930314446118,1.23476173897015,0.0826753674826941,1.36196137983692,0.13937011623527,0.0458678103420503,22
"g","23_g","PM",0.351703071944739,-0.901087039750675,0.0668660172045433,0.654693101904915,0.13937011623527,0.0458678103420503,23
"g","23_g","2nd",1.47402076852393,1.23476173897015,0.0668660172045433,0.654693101904915,0.13937011623527,0.0458678103420503,23
"g","24_g","PM",-1.63338134020453,-0.901087039750675,0.0289666080704109,0.859918338149162,0.13937011623527,0.0458678103420503,24
"g","24_g","2nd",0.0321915004533129,1.23476173897015,0.0289666080704109,0.859918338149162,0.13937011623527,0.0458678103420503,24
"g","25_g","PM",-1.38239570689999,-0.901087039750675,0.0487809995926738,0.976356825026272,0.13937011623527,0.0458678103420503,25
"g","25_g","2nd",0.361775779776681,1.23476173897015,0.0487809995926738,0.976356825026272,0.13937011623527,0.0458678103420503,25
"g","26_g","PM",-0.932318040155448,-0.901087039750675,0.149752132336206,1.36318988450135,0.13937011623527,0.0458678103420503,26
"g","26_g","2nd",1.20086841693857,1.23476173897015,0.149752132336206,1.36318988450135,0.13937011623527,0.0458678103420503,26
"g","27_g","PM",-1.43402813743697,-0.901087039750675,0.192125252689902,1.87813872762663,0.13937011623527,0.0458678103420503,27
"g","27_g","2nd",1.78567621203286,1.23476173897015,0.192125252689902,1.87813872762663,0.13937011623527,0.0458678103420503,27
"g","28_g","PM",-0.555778885638405,-0.901087039750675,0.175867084165797,0.344714031258948,0.13937011623527,0.0458678103420503,28
"g","28_g","2nd",0.146419522461545,1.23476173897015,0.175867084165797,0.344714031258948,0.13937011623527,0.0458678103420503,28
"g","29_g","PM",0.410821217992837,-0.901087039750675,0.0930037772874786,1.3640663863201,0.13937011623527,0.0458678103420503,29
"g","29_g","2nd",2.06939545708054,1.23476173897015,0.0930037772874786,1.3640663863201,0.13937011623527,0.0458678103420503,29
"g","30_g","PM",-1.51058543029345,-0.901087039750675,0.157007815773035,1.24482169471974,0.13937011623527,0.0458678103420503,30
"g","30_g","2nd",2.61927803036312,1.23476173897015,0.157007815773035,1.24482169471974,0.13937011623527,0.0458678103420503,30
"g","31_g","PM",-0.0901047696209896,-0.901087039750675,0.0760290818285897,0.907234131204691,0.13937011623527,0.0458678103420503,31
"g","31_g","2nd",1.49797039118055,1.23476173897015,0.0760290818285897,0.907234131204691,0.13937011623527,0.0458678103420503,31
"g","32_g","PM",-0.0247805159114083,-0.901087039750675,0.112644911376455,0.855277688295808,0.13937011623527,0.0458678103420503,32
"g","32_g","2nd",0.878746248455119,1.23476173897015,0.112644911376455,0.855277688295808,0.13937011623527,0.0458678103420503,32
"g","33_g","PM",0.943786861102892,-0.901087039750675,0.072615592828585,0.629913252810294,0.13937011623527,0.0458678103420503,33
"g","33_g","2nd",0.210788812852846,1.23476173897015,0.072615592828585,0.629913252810294,0.13937011623527,0.0458678103420503,33
"g","34_g","PM",-0.109567395152225,-0.901087039750675,0.256151011039159,0.952894038987479,0.13937011623527,0.0458678103420503,34
"g","34_g","2nd",3.11401799814376,1.23476173897015,0.256151011039159,0.952894038987479,0.13937011623527,0.0458678103420503,34
"g","35_g","PM",-0.781107884111531,-0.901087039750675,0.118803730545298,0.670466662384219,0.13937011623527,0.0458678103420503,35
"g","35_g","2nd",-1.11865333868343,1.23476173897015,0.118803730545298,0.670466662384219,0.13937011623527,0.0458678103420503,35
"g","36_g","PM",-0.531551152819614,-0.901087039750675,0.261954379358857,1.16048375147601,0.13937011623527,0.0458678103420503,36
"g","36_g","2nd",2.6524443597968,1.23476173897015,0.261954379358857,1.16048375147601,0.13937011623527,0.0458678103420503,36
"g","37_g","PM",-0.840540562765903,-0.901087039750675,0.156564983917367,0.393781656056219,0.13937011623527,0.0458678103420503,37
"g","37_g","2nd",1.40878073710602,1.23476173897015,0.156564983917367,0.393781656056219,0.13937011623527,0.0458678103420503,37
"g","38_g","PM",-0.620320120160406,-0.901087039750675,0.106848845547104,1.26783656237347,0.13937011623527,0.0458678103420503,38
"g","38_g","2nd",1.67318112132203,1.23476173897015,0.106848845547104,1.26783656237347,0.13937011623527,0.0458678103420503,38
"g","39_g","PM",-0.720374046629413,-0.901087039750675,0.236071905737729,1.54693974743981,0.13937011623527,0.0458678103420503,39
"g","39_g","2nd",3.95441947423519,1.23476173897015,0.236071905737729,1.54693974743981,0.13937011623527,0.0458678103420503,39
"g","40_g","PM",-1.16058029372014,-0.901087039750675,0.162188395252022,1.83083943087694,0.13937011623527,0.0458678103420503,40
"g","40_g","2nd",1.68107784272203,1.23476173897015,0.162188395252022,1.83083943087694,0.13937011623527,0.0458678103420503,40
"g","41_g","PM",0.453575039720487,-0.901087039750675,0.0480184160194457,0.865320116201513,0.13937011623527,0.0458678103420503,41
"g","41_g","2nd",-0.772844881557981,1.23476173897015,0.0480184160194457,0.865320116201513,0.13937011623527,0.0458678103420503,41
"g","42_g","PM",-0.99554361801386,-0.901087039750675,-0.00250963758556871,1.5979974581442,0.13937011623527,0.0458678103420503,42
"g","42_g","2nd",0.985715915272783,1.23476173897015,-0.00250963758556871,1.5979974581442,0.13937011623527,0.0458678103420503,42
"g","43_g","PM",-1.48708679704153,-0.901087039750675,0.0976526244107057,0.946765880855197,0.13937011623527,0.0458678103420503,43
"g","43_g","2nd",1.88987098659407,1.23476173897015,0.0976526244107057,0.946765880855197,0.13937011623527,0.0458678103420503,43
"g","44_g","PM",-0.319013666396907,-0.901087039750675,0.174380927997676,1.27859747529346,0.13937011623527,0.0458678103420503,44
"g","44_g","2nd",2.98693673904849,1.23476173897015,0.174380927997676,1.27859747529346,0.13937011623527,0.0458678103420503,44
