"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country","mp_num"
"j","1_j","PM",-1.04655677557539,-0.4272299148145,-0.0151039531461238,0.892205807504804,0.0283558918336827,-0.125910215300519,1
"j","1_j","2nd",1.04316546917534,0.613359339238939,-0.0151039531461238,0.892205807504804,0.0283558918336827,-0.125910215300519,1
"j","2_j","PM",0.440558057002482,-0.4272299148145,0.0970741898560824,0.926667516830218,0.0283558918336827,-0.125910215300519,2
"j","2_j","2nd",1.92453855176033,0.613359339238939,0.0970741898560824,0.926667516830218,0.0283558918336827,-0.125910215300519,2
"j","3_j","PM",-0.911114305532416,-0.4272299148145,0.0332869789635772,1.0695136595614,0.0283558918336827,-0.125910215300519,3
"j","3_j","2nd",0.635339316703729,0.613359339238939,0.0332869789635772,1.0695136595614,0.0283558918336827,-0.125910215300519,3
"j","4_j","PM",-0.715537283086924,-0.4272299148145,-0.0333737372852782,1.29134860982598,0.0283558918336827,-0.125910215300519,4
"j","4_j","2nd",0.254227462305585,0.613359339238939,-0.0333737372852782,1.29134860982598,0.0283558918336827,-0.125910215300519,4
"j","5_j","PM",-0.869236516897577,-0.4272299148145,-0.0697251357954455,0.324758739604726,0.0283558918336827,-0.125910215300519,5
"j","5_j","2nd",-0.714560935067863,0.613359339238939,-0.0697251357954455,0.324758739604726,0.0283558918336827,-0.125910215300519,5
"j","6_j","PM",-0.110473398150381,-0.4272299148145,0.0620229678259505,1.03646070438396,0.0283558918336827,-0.125910215300519,6
"j","6_j","2nd",0.251644441866788,0.613359339238939,0.0620229678259505,1.03646070438396,0.0283558918336827,-0.125910215300519,6
"j","7_j","PM",1.0050293758658,-0.4272299148145,0.0563923735850841,0.80567642775828,0.0283558918336827,-0.125910215300519,7
"j","7_j","2nd",0.324879961271277,0.613359339238939,0.0563923735850841,0.80567642775828,0.0283558918336827,-0.125910215300519,7
"j","8_j","PM",-0.538884472815772,-0.4272299148145,-0.0109500285585362,1.30704143619598,0.0283558918336827,-0.125910215300519,8
"j","8_j","2nd",0.53172098683008,0.613359339238939,-0.0109500285585362,1.30704143619598,0.0283558918336827,-0.125910215300519,8
"j","9_j","PM",-0.0322515949039829,-0.4272299148145,0.0780428199718916,1.37155767787695,0.0283558918336827,-0.125910215300519,9
"j","9_j","2nd",1.37570936165173,0.613359339238939,0.0780428199718916,1.37155767787695,0.0283558918336827,-0.125910215300519,9
"j","10_j","PM",-0.456557304808673,-0.4272299148145,0.102229097023132,0.528068155372486,0.0283558918336827,-0.125910215300519,10
"j","10_j","2nd",1.10276837773117,0.613359339238939,0.102229097023132,0.528068155372486,0.0283558918336827,-0.125910215300519,10
"j","11_j","PM",0.0251519131195217,-0.4272299148145,0.164444636432516,0.50645611227804,0.0283558918336827,-0.125910215300519,11
"j","11_j","2nd",0.202536035464463,0.613359339238939,0.164444636432516,0.50645611227804,0.0283558918336827,-0.125910215300519,11
"j","12_j","PM",0.209732919285741,-0.4272299148145,0.0378844783252863,0.406654876830019,0.0283558918336827,-0.125910215300519,12
"j","12_j","2nd",1.15616775884847,0.613359339238939,0.0378844783252863,0.406654876830019,0.0283558918336827,-0.125910215300519,12
"j","13_j","PM",0.452671271649155,-0.4272299148145,0.1550960605799,0.530629276796028,0.0283558918336827,-0.125910215300519,13
"j","13_j","2nd",0.112067729556576,0.613359339238939,0.1550960605799,0.530629276796028,0.0283558918336827,-0.125910215300519,13
