"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country","mp_num"
"d","1_d","PM",-1.49860181143183,-0.270589107706974,-0.0750132260734686,0.926856514979495,-0.0449303578479257,0.0731013314310731,1
"d","1_d","2nd",0.86559978443094,0.263697461158647,-0.0750132260734686,0.926856514979495,-0.0449303578479257,0.0731013314310731,1
"d","2_d","PM",-0.689801291813575,-0.270589107706974,-0.0314949504224311,1.64871891544427,-0.0449303578479257,0.0731013314310731,2
"d","2_d","2nd",-0.641563666341324,0.263697461158647,-0.0314949504224311,1.64871891544427,-0.0449303578479257,0.0731013314310731,2
"d","3_d","PM",-1.26819392827737,-0.270589107706974,-0.0188312110206453,1.42218611696234,-0.0449303578479257,0.0731013314310731,3
"d","3_d","2nd",-0.994425780997063,0.263697461158647,-0.0188312110206453,1.42218611696234,-0.0449303578479257,0.0731013314310731,3
"d","4_d","PM",-0.428647656844373,-0.270589107706974,-0.101300756963217,1.7536179961175,-0.0449303578479257,0.0731013314310731,4
"d","4_d","2nd",0.224956398545307,0.263697461158647,-0.101300756963217,1.7536179961175,-0.0449303578479257,0.0731013314310731,4
"d","5_d","PM",-0.712467801613167,-0.270589107706974,-0.251389746302669,1.27763495621434,-0.0449303578479257,0.0731013314310731,5
"d","5_d","2nd",0.242458238744979,0.263697461158647,-0.251389746302669,1.27763495621434,-0.0449303578479257,0.0731013314310731,5
"d","6_d","PM",0.363430466744257,-0.270589107706974,-0.0837952764643777,1.65238250633229,-0.0449303578479257,0.0731013314310731,6
"d","6_d","2nd",0.9803214535297,0.263697461158647,-0.0837952764643777,1.65238250633229,-0.0449303578479257,0.0731013314310731,6
"d","7_d","PM",0.301030684029402,-0.270589107706974,-0.233564774970133,0.609718062239998,-0.0449303578479257,0.0731013314310731,7
"d","7_d","2nd",0.658452700282068,0.263697461158647,-0.233564774970133,0.609718062239998,-0.0449303578479257,0.0731013314310731,7
"d","8_d","PM",-0.122454864320254,-0.270589107706974,-0.0286308156871918,0.914765621009107,-0.0449303578479257,0.0731013314310731,8
"d","8_d","2nd",1.55591050967305,0.263697461158647,-0.0286308156871918,0.914765621009107,-0.0449303578479257,0.0731013314310731,8
"d","9_d","PM",-0.317601133938284,-0.270589107706974,0.0367453688795991,1.55422664896355,-0.0449303578479257,0.0731013314310731,9
"d","9_d","2nd",0.649454806989447,0.263697461158647,0.0367453688795991,1.55422664896355,-0.0449303578479257,0.0731013314310731,9
"d","10_d","PM",0.738745886541507,-0.270589107706974,-0.0773562459438596,0.605416717397922,-0.0449303578479257,0.0731013314310731,10
"d","10_d","2nd",-0.441603762709574,0.263697461158647,-0.0773562459438596,0.605416717397922,-0.0449303578479257,0.0731013314310731,10
