"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country","mp_num"
"k","1_k","PM",-1.00478799779604,-0.605176319863378,0.0928988592284279,0.749093433898066,-0.0134746274182457,-0.19896430779631,1
"k","1_k","2nd",0,0.345472776588195,0.0928988592284279,0.749093433898066,-0.0134746274182457,-0.19896430779631,1
"k","2_k","PM",-1.00478799779604,-0.605176319863378,0.0330272273697509,0.704129538660996,-0.0134746274182457,-0.19896430779631,2
"k","2_k","2nd",1.00478799779604,0.345472776588195,0.0330272273697509,0.704129538660996,-0.0134746274182457,-0.19896430779631,2
"k","3_k","PM",-1.00478799779604,-0.605176319863378,-0.0163406099580758,1.20260838646766,-0.0134746274182457,-0.19896430779631,3
"k","3_k","2nd",2.00957599559208,0.345472776588195,-0.0163406099580758,1.20260838646766,-0.0134746274182457,-0.19896430779631,3
"k","4_k","PM",-1.00478799779604,-0.605176319863378,-0.0182155187948359,0.791466734624316,-0.0134746274182457,-0.19896430779631,4
"k","4_k","2nd",0,0.345472776588195,-0.0182155187948359,0.791466734624316,-0.0134746274182457,-0.19896430779631,4
"k","5_k","PM",0,-0.605176319863378,0.0191974450874376,0.885764076276628,-0.0134746274182457,-0.19896430779631,5
"k","5_k","2nd",0,0.345472776588195,0.0191974450874376,0.885764076276628,-0.0134746274182457,-0.19896430779631,5
"k","6_k","PM",0,-0.605176319863378,0.0298050044404098,1.24934558221349,-0.0134746274182457,-0.19896430779631,6
"k","6_k","2nd",0,0.345472776588195,0.0298050044404098,1.24934558221349,-0.0134746274182457,-0.19896430779631,6
"k","7_k","PM",-1.00478799779604,-0.605176319863378,-0.0921822489360904,0.974741259287357,-0.0134746274182457,-0.19896430779631,7
"k","7_k","2nd",-1.00478799779604,0.345472776588195,-0.0921822489360904,0.974741259287357,-0.0134746274182457,-0.19896430779631,7
"k","8_k","PM",-1.00478799779604,-0.605176319863378,0.0643308647817682,0.552819004620112,-0.0134746274182457,-0.19896430779631,8
"k","8_k","2nd",1.00478799779604,0.345472776588195,0.0643308647817682,0.552819004620112,-0.0134746274182457,-0.19896430779631,8
"k","9_k","PM",1.00478799779604,-0.605176319863378,-0.0471752948373524,0.859315301817472,-0.0134746274182457,-0.19896430779631,9
"k","9_k","2nd",0,0.345472776588195,-0.0471752948373524,0.859315301817472,-0.0134746274182457,-0.19896430779631,9
"k","10_k","PM",-1.00478799779604,-0.605176319863378,0.0481229908249885,0.880476068554011,-0.0134746274182457,-0.19896430779631,10
"k","10_k","2nd",0,0.345472776588195,0.0481229908249885,0.880476068554011,-0.0134746274182457,-0.19896430779631,10
"k","11_k","PM",0,-0.605176319863378,-0.0431469101224782,-0.06617153546474,-0.0134746274182457,-0.19896430779631,11
"k","11_k","2nd",-1.00478799779604,0.345472776588195,-0.0431469101224782,-0.06617153546474,-0.0134746274182457,-0.19896430779631,11
"k","12_k","PM",1.00478799779604,-0.605176319863378,-0.0512260657224223,1.1801804587107,-0.0134746274182457,-0.19896430779631,12
"k","12_k","2nd",-1.00478799779604,0.345472776588195,-0.0512260657224223,1.1801804587107,-0.0134746274182457,-0.19896430779631,12
"k","13_k","PM",-2.00957599559208,-0.605176319863378,-0.0561439459567799,0.723961804499615,-0.0134746274182457,-0.19896430779631,13
"k","13_k","2nd",-1.00478799779604,0.345472776588195,-0.0561439459567799,0.723961804499615,-0.0134746274182457,-0.19896430779631,13
"k","14_k","PM",0,-0.605176319863378,-0.0586692262529864,1.05077567475094,-0.0134746274182457,-0.19896430779631,14
"k","14_k","2nd",-1.00478799779604,0.345472776588195,-0.0586692262529864,1.05077567475094,-0.0134746274182457,-0.19896430779631,14
"k","15_k","PM",-1.00478799779604,-0.605176319863378,-0.0347017734500989,0.804355246170597,-0.0134746274182457,-0.19896430779631,15
"k","15_k","2nd",1.00478799779604,0.345472776588195,-0.0347017734500989,0.804355246170597,-0.0134746274182457,-0.19896430779631,15
"k","16_k","PM",0,-0.605176319863378,-0.0806278756119179,0.48529617183938,-0.0134746274182457,-0.19896430779631,16
